CRN,BELTED_DEATH_COUNT,BELTED_SUSP_SERIOUS_INJ_COUNT,COUNTY,CRASH_MONTH,CRASH_YEAR,DAY_OF_WEEK,DEC_LAT,DEC_LONG,FATAL_COUNT,HOUR_OF_DAY,ILLUMINATION,INJURY_COUNT,INTERSECT_TYPE,LANE_CLOSED,LOCATION_TYPE,MAX_SEVERITY_LEVEL,MCYCLE_DEATH_COUNT,MCYCLE_SUSP_SERIOUS_INJ_COUNT,MOTORCYCLE_COUNT,MUNICIPALITY,NONMOTR_COUNT,NONMOTR_DEATH_COUNT,NONMOTR_SUSP_SERIOUS_INJ_COUNT,PED_COUNT,PED_DEATH_COUNT,PED_SUSP_SERIOUS_INJ_COUNT,PERSON_COUNT,POSSIBLE_INJ_COUNT,RELATION_TO_ROAD,ROAD_CONDITION,SECONDARY_CRASH,SUSP_MINOR_INJ_COUNT,SUSP_SERIOUS_INJ_COUNT,TOT_INJ_COUNT,TOTAL_UNITS,UNB_DEATH_COUNT,UNB_SUSP_SERIOUS_INJ_COUNT,UNBELTED_OCC_COUNT,UNK_INJ_DEG_COUNT,UNK_INJ_PER_COUNT,URBAN_AREA,URBAN_RURAL,WEATHER1,WORK_ZONE_IND,AGGRESSIVE_DRIVING,ALCOHOL_RELATED,ANGLE_CRASH,BACKUP_NONRECURRING,BACKUP_CONGESTION,BICYCLE,CROSS_MEDIAN,CURVE_DVR_ERROR,CURVED_ROAD,DEER_RELATED,DISTRACTED,DRINKING_DRIVER,DRIVER_16YR,DRIVER_17YR,DRIVER_18YR,DRIVER_19YR,DRIVER_20YR,DRIVER_50_64YR,DRIVER_65_74YR,DRIVER_75PLUS,DRUG_RELATED,DRUGGED_DRIVER,ICY_ROAD,ILLUMINATION_DARK,INTERSECTION,INTERSTATE,LANE_DEPARTURE,LEFT_TURN,LIMIT_65MPH,LIMIT_70MPH,MARIJUANA_RELATED,RAMP,RAMP_SEGMENT,REAR_END,ROUNDABOUT,RUNNING_RED_LT,RUNNING_STOP_SIGN,SPEEDING,SPEEDING_RELATED,UNBELTED,UNDERAGE_DRNK_DRV,VULNERABLE_ROAD_USER_FATAL,WET_ROAD,WORK_ZONE,YOUNG_DRIVER,SPEED_LIMIT,STREET_NAME
2022058068,0,1,2,6,2022,1,40.4157,-79.8783,0,19.0,1,1,2,2,0,2,0,0,0,2463,0,0,0,0,0,0,2,0,1,1,N,0,1,1,2,0,0,0,0,0,3,4,3,N,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,SHORT ST
2022059881,0,0,2,6,2022,3,40.4461,-80.0677,0,17.0,1,2,2,0,0,3,0,0,0,2439,0,0,0,0,0,0,3,1,1,1,N,1,0,2,2,0,0,0,0,0,3,4,3,N,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,MAINSGATE ST
2022061367,0,0,2,6,2022,3,40.5669,-80.2316,0,8.0,1,0,0,1,0,0,0,0,0,2103,0,0,0,0,0,0,1,0,6,1,Y,0,0,0,3,0,0,0,0,0,3,4,3,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,MCGOVERN BL
2022036107,0,0,2,4,2022,4,40.427,-80.0414,0,15.0,1,1,0,0,0,3,0,0,0,2435,0,0,0,0,0,0,1,0,5,1,N,1,0,1,1,0,0,0,0,0,3,4,98,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,GREENTREE RD
2022040439,0,0,2,4,2022,7,40.458,-79.843,0,18.0,1,2,2,1,0,3,0,0,0,2113,0,0,0,0,0,0,2,0,1,1,N,2,0,2,2,0,0,0,0,0,3,4,3,N,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,BEULAH RD
2022039122,0,0,2,4,2022,3,40.5439,-80.1928,0,16.0,1,0,1,1,0,0,0,0,0,2427,0,0,0,0,0,0,5,0,1,1,Y,0,0,0,2,0,0,0,0,0,3,4,3,N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40.0,OHIO RIVER BL
2022036674,0,0,2,4,2022,2,40.4179,-80.0139,0,22.0,3,0,0,0,0,0,0,0,0,2301,0,0,0,0,0,0,1,0,2,9,N,0,0,0,1,0,0,0,0,0,3,4,7,N,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,25.0,SOUTHERN AV
2022034126,0,0,2,4,2022,7,40.4278,-79.9806,0,12.0,1,0,1,0,0,0,0,0,0,2301,0,0,0,0,0,0,2,0,1,9,N,0,0,0,2,0,0,0,0,0,3,4,7,N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.0,18TH ST
2022034198,0,0,2,3,2022,1,40.4293,-79.9315,0,9.0,1,1,0,0,2,3,0,0,0,2301,0,0,0,0,0,0,1,0,5,1,N,1,0,1,1,0,0,0,0,0,3,4,3,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,FORWARD AV INT./RAMP D RD
2022059273,0,0,2,6,2022,2,40.4542,-79.8868,0,6.0,1,1,1,0,0,3,0,0,0,2301,0,0,0,0,0,0,2,0,1,1,N,1,0,1,2,0,0,0,0,0,3,4,3,N,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,BENNETT ST
2022035945,0,0,2,4,2022,5,40.4452,-80.1255,0,18.0,1,1,0,1,0,8,0,0,1,2115,0,0,0,0,0,0,1,0,2,1,N,0,0,1,1,0,0,0,1,0,3,4,3,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40.0,MCCORMICK RD
2022078913,0,0,2,8,2022,2,40.4853,-80.0095,0,16.0,1,1,3,1,0,8,0,0,0,2301,0,0,0,0,0,0,2,0,1,1,N,0,0,1,2,0,0,0,1,0,3,4,4,N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0,EVERGREEN RD
2022079483,0,0,2,8,2022,3,40.4427,-79.7863,0,11.0,1,2,0,0,0,3,0,0,0,2446,0,0,0,0,0,0,2,0,4,1,N,1,0,2,1,0,0,0,1,0,3,4,3,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,PENN LINCOLN PY
2022042418,0,0,2,5,2022,7,40.4142,-80.0095,0,1.0,3,0,1,0,2,9,0,0,0,2301,0,0,0,0,0,0,2,0,1,9,N,0,0,0,2,0,0,0,0,1,3,4,7,N,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,35.0,WEST LIBERTY AV
2022044978,0,0,2,5,2022,6,40.459,-80.0324,0,21.0,3,1,1,0,0,3,0,0,0,2301,0,0,0,0,0,0,1,0,5,9,N,1,0,1,1,0,0,0,0,0,3,4,7,N,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.0,METROPOLITAN ST
2022093422,0,0,2,10,2022,2,40.3668,-80.1057,0,13.0,1,0,0,0,7,0,0,0,0,2102,0,0,0,0,0,0,2,0,1,1,N,0,0,0,2,0,0,0,0,0,3,4,3,N,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,WASHINGTON PK
2022096885,0,0,2,10,2022,6,40.4322,-79.8823,0,15.0,1,0,0,1,0,0,0,0,0,2426,0,0,0,0,0,0,1,0,2,1,N,0,0,0,1,0,0,0,0,0,3,4,3,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,MAPLE AV
2022093304,0,0,2,10,2022,1,40.3286,-79.8171,0,16.0,1,0,2,1,0,0,0,0,0,2477,0,0,0,0,0,0,3,0,1,1,N,0,0,0,2,0,0,2,0,0,3,4,3,N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,40.0,LONG RUN RD
2022095237,0,0,2,10,2022,6,40.4367,-79.8367,0,20.0,3,0,1,0,0,0,0,0,0,2419,0,0,0,0,0,0,4,0,1,1,N,0,0,0,2,0,0,0,0,0,3,4,3,N,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,HOMER DR
2022058906,0,0,2,6,2022,7,40.4294,-80.005,0,19.0,4,0,0,0,0,0,0,0,0,2301,0,0,0,0,0,0,1,0,5,1,Y,0,0,0,3,0,0,0,0,0,3,4,3,N,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,SYCAMORE ST
2022095753,0,0,2,10,2022,1,40.4408,-79.9959,0,22.0,3,1,1,2,0,8,0,0,0,2301,0,0,0,0,0,0,5,0,1,1,N,0,0,1,2,0,0,0,1,0,3,4,3,N,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,GRANT ST
2022059986,0,0,2,6,2022,3,40.4083,-79.8942,0,11.0,1,2,2,0,0,3,0,0,0,2448,0,0,0,0,0,0,4,0,1,1,N,2,0,2,2,0,0,0,0,0,3,4,3,N,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,EIGHTH AV
2022057343,0,0,2,6,2022,2,40.4746,-80.0051,0,18.0,1,0,1,0,2,0,0,0,0,2301,0,0,0,0,0,0,3,0,1,1,N,0,0,0,2,0,0,0,0,0,3,4,3,N,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,HAZLETT ST INT/RAMP C RD
2022057478,0,0,2,6,2022,3,40.4757,-80.0361,0,18.0,1,1,2,1,0,2,0,0,0,2301,1,0,1,0,0,0,2,0,1,1,N,0,1,1,2,0,0,0,0,0,3,4,3,N,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,ANTRIM ST
2022094953,0,0,2,10,2022,3,40.5018,-79.8621,0,8.0,1,0,0,1,0,0,0,0,0,2112,0,0,0,0,0,0,5,0,1,1,Y,0,0,0,4,0,0,1,0,0,3,4,3,Y,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,55.0,ALLEGHENY VALLEY EX
2022058161,0,0,2,6,2022,5,40.4284,-79.931,0,8.0,1,1,0,1,2,3,0,0,0,2301,0,0,0,0,0,0,3,0,1,1,N,1,0,1,3,0,0,0,0,0,3,4,3,N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,FORWARD AV INT./RAMP G RD
2022059308,0,0,2,6,2022,2,40.4417,-80.0353,0,10.0,1,0,2,0,0,0,0,0,0,2301,0,0,0,0,0,0,2,0,1,1,N,0,0,0,2,0,0,0,0,0,3,4,3,N,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,STEUBEN ST
2022035814,0,0,2,4,2022,6,40.6007,-79.7611,0,10.0,1,0,0,0,0,0,0,0,0,2464,0,0,0,0,0,0,1,0,6,1,N,0,0,0,3,0,0,0,0,0,3,4,3,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,CENTER ST
2022036104,0,0,2,4,2022,1,40.5186,-80.0267,0,0.0,3,1,0,2,0,8,0,0,0,2474,0,0,0,0,0,0,2,0,5,1,N,0,0,1,1,0,0,1,1,0,3,4,3,N,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,PERRYSVILLE AV
2022040765,0,0,2,5,2022,1,40.4814,-79.9378,0,3.0,3,0,0,0,0,0,0,0,0,2301,0,0,0,0,0,0,1,0,4,1,N,0,0,0,2,0,0,0,0,0,3,4,3,N,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,STANTON AV
2022039681,0,0,2,4,2022,1,40.4307,-79.7452,0,11.0,1,0,0,0,0,0,0,0,0,2446,0,0,0,0,0,0,1,0,5,1,N,0,0,0,1,0,0,0,0,0,3,4,3,N,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,CIRCLE W DR
2022040903,0,0,2,4,2022,7,40.3583,-80.0287,0,12.0,1,2,0,0,0,8,0,0,0,2416,0,0,0,0,0,0,5,0,1,1,N,0,0,2,3,0,0,0,2,0,3,4,3,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,LIBRARY RD
2022037231,0,0,2,4,2022,3,40.4207,-80.0463,0,14.0,1,0,2,1,2,9,0,0,0,2435,0,0,0,0,0,0,1,0,4,1,N,0,0,0,1,0,0,0,0,1,3,4,4,N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,GREENTREE RD
2022073212,0,0,2,8,2022,3,40.6491,-79.9344,0,3.0,2,0,0,0,0,0,0,0,0,2217,0,0,0,0,0,0,1,0,2,9,N,0,0,0,1,0,0,0,0,0,3,4,7,N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,25.0,HECKERT RD
2022034040,0,0,2,4,2022,7,40.4888,-79.9362,0,1.0,3,1,0,0,0,3,0,0,0,2301,0,0,0,0,0,0,2,0,4,1,Y,1,0,1,1,0,0,0,0,0,3,4,3,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,BUTLER ST
2022036844,0,0,2,4,2022,1,40.3593,-79.8339,0,3.0,3,0,0,1,0,0,0,0,0,2304,0,0,0,0,0,0,1,0,4,1,N,0,0,0,2,0,0,0,0,0,3,4,3,N,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,BOWMAN AV
2022073879,0,0,2,7,2022,3,40.447,-80.1689,0,16.0,1,1,0,0,2,8,0,0,0,2115,0,0,0,0,0,0,2,0,1,1,N,0,0,1,2,0,0,0,1,0,3,4,3,N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,RAMP H/TONIDALE INT RD
2022035765,0,0,2,3,2022,3,40.4433,-80.18,0,8.0,1,0,0,0,0,0,0,0,0,2214,0,0,0,0,0,0,2,0,1,1,N,0,0,0,2,0,0,0,0,0,3,4,3,N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,SR 0022 HW
2022040384,0,0,2,4,2022,7,40.5822,-80.0629,0,11.0,1,0,1,0,0,0,0,0,0,2108,0,0,0,0,0,0,3,0,1,1,N,0,0,0,2,0,0,0,0,0,3,4,3,N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,55.0,INGOMAR RD
2022034194,0,0,2,3,2022,1,40.4039,-79.8831,0,3.0,2,1,2,0,8,3,0,0,0,2475,0,0,0,0,0,0,1,0,2,1,N,1,0,1,1,0,0,1,0,0,3,4,3,N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,30.0,EIGHTH AV
2022095483,0,0,2,10,2022,7,40.255,-79.8468,0,19.0,4,1,0,1,0,2,0,1,1,2105,0,0,0,0,0,0,1,0,1,1,N,0,1,1,1,0,0,0,0,0,3,4,3,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,SCENERY DR
2022058599,0,0,2,6,2022,6,40.4417,-80.2403,0,18.0,1,1,1,0,0,3,0,0,0,2214,0,0,0,0,0,0,2,0,1,1,N,1,0,1,2,0,0,0,0,0,3,4,3,N,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,MARKETPLACE DR
2022058756,0,0,2,6,2022,6,40.3875,-79.8665,0,11.0,1,1,0,1,7,3,0,0,0,2473,0,0,0,0,0,0,5,0,1,1,N,1,0,1,3,0,0,1,0,0,3,4,3,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,35.0,DUQUESNE BL
